Rank,SchoolName,Grades,District,StudentCount,FreeDiscLunch,AverageScore,Rank2016
3470,Coarsegold Elementary,K-8,Yosemite Unified,430,59.8,34.6,18.6
3471,West Street Elementary,K-6,Corning Union Elementary,350,82.0,34.6,21.8
3472,Reche Canyon Elementary,K-6,Colton Joint Unified,595,71.9,34.6,22
3473,Victory Boulevard Elementary,K-5,Los Angeles Unified,557,90.3,34.6,24.2
3474,Rancho de la Nacion,K-6,National Elementary,441,82.5,34.5,22
3475,Carmichael (Bessie)/FEC,K-8,San Francisco Unified,612,81.2,34.5,19.1
3476,Vang Pao Elementary,K-6,Fresno Unified,850,95.8,34.5,25
3477,Louis J. Villalovoz Elementary,K-5,Tracy Joint Unified,559,61.2,34.5,22.3
3478,Alisal Community,K-6,Alisal Union,782,94.4,34.5,26
3479,San Pedro Street Elementary,K-5,Los Angeles Unified,713,95.5,34.5,23.7
3480,Frank del Olmo Elementary,K-6,Los Angeles Unified,758,91.4,34.5,23.6
3481,Furgeson (Venn W.) Elementary,K-6,ABC Unified,410,96.6,34.4,24.1
3482,New Haven Elementary,K-8,Manteca Unified,594,48.7,34.4,25.8
3483,Myrtle Avenue Elementary,4-8,Lamont Elementary,512,93.2,34.4,25.6
3484,Anderson Valley Elementary,K-6,Anderson Valley Unified,278,84.2,34.4,21.3
3485,Collins Elementary,K-6,West Contra Costa Unified,359,57.1,34.4,22.4
3486,Mayo Elementary,K-5,Compton Unified,640,84.8,34.4,24.6
3487,Grandview College Preparatory Academy,K-8,Hacienda La Puente Unified,621,88.6,34.4,23.8
3488,Reynolds Elementary,K-5,Oceanside Unified,630,74.0,34.4,24.2
3489,Westport Heights Elementary,K-5,Los Angeles Unified,363,62.5,34.4,24.2
3490,Edison-Bethune Charter Academy,K-6,Fresno County Office Of Education,553,95.3,34.4,20.4
3491,Nipomo Elementary,K-6,Lucia Mar Unified,468,75.0,34.4,23.4
3492,Collett Elementary,K-5,Alvord Unified,614,84.9,34.4,22.7
3493,Harvest Elementary,K-6,Central Unified,680,71.8,34.3,28.3
3494,Poplar Elementary,K-6,Fontana Unified,679,89.1,34.3,24.2
3495,Andros Karperos,K-8,Yuba City Unified,1273,77.8,34.3,20.8
3496,Kwis Elementary,K-5,Hacienda La Puente Unified,337,87.8,34.3,25.9
3497,Vineland Elementary,K-6,Baldwin Park Unified,786,89.3,34.3,26.2
3498,Pacheco Elementary,4-8,Pacheco Union Elementary,294,60.2,34.3,21
3499,Megan Cope Elementary,K-5,San Jacinto Unified,836,70.5,34.3,25.3
3500,Harvest Elementary,K-5,Delano Union Elementary,535,71.6,34.2,25.4
3501,Bear Valley Elementary,K-5,Moreno Valley Unified,878,79.6,34.2,29.2
3502,Logan K-8,K-8,San Diego Unified,623,95.8,34.2,23.9
3503,Birdielee V. Bright Elementary,K-5,Los Angeles Unified,728,91.5,34.2,24.2
3504,Para Los Ni?os Charter,K-5,Los Angeles Unified,378,95.0,34.2,22.2
3505,Watsonville Charter School of the Arts,K-8,Pajaro Valley Unified,318,64.5,34.1,22.7
3506,Rio Rosales,K-5,Rio Elementary,539,72.0,34.1,23.4
3507,Don Riggio,K-8,Lincoln Unified,651,62.4,34.1,23.2
3508,Louisiana Schnell Elementary,K-5,Placerville Union Elementary,428,65.2,34.1,23.7
3509,Birney Technical Academy,K-5,El Rancho Unified,472,74.4,34.1,26.2
3510,George Cirby Elementary,K-5,Roseville City Elementary,388,73.2,34.1,22.8
3511,John Fremont Elementary,K-6,Modesto City Elementary,562,64.8,34,22.4
3512,Helen L. Dollahan Elementary,K-5,Rialto Unified,718,82.9,34,29.9
3513,Washington Elementary,K-5,Montebello Unified,963,88.1,34,27.5
3514,Palm Avenue Elementary,K-6,San Bernardino City Unified,693,65.2,34,27.7
3515,Valley Preparatory Academy Charter,K-8,Fresno Unified,359,80.5,34,19.9
3516,Pacific View Leadership Elementary,K-5,San Diego Unified,308,84.1,34,22
3517,Lee Vining Elementary,K-8,Eastern Sierra Unified,94,48.9,34,15.6
3518,Garvanza Elementary,K-6,Los Angeles Unified,375,88.0,33.9,23.4
3519,Victor Elementary,K-6,Lodi Unified,165,84.2,33.9,20.6
3520,Niemes (John H.) Elementary,K-6,ABC Unified,715,75.2,33.9,27.5
3521,Oxnard Street Elementary,K-5,Los Angeles Unified,452,89.2,33.9,22.6
3522,Stella Brockman Elementary,K-8,Manteca Unified,803,53.1,33.9,25
3523,Jeane Thorman Elementary,K-5,Tustin Unified,572,95.5,33.8,30.1
3524,Twin Lakes Elementary,K-6,Mountain View Elementary,435,89.0,33.8,25.5
3525,Milk (Harvey) Civil Rights Elementary,K-5,San Francisco Unified,238,42.9,33.8,19.8
3526,La Presa Elementary,K-6,La Mesa-Spring Valley,401,86.8,33.8,28.6
3527,Ruby Bridges Elementary,K-5,Alameda Unified,535,62.8,33.8,22.2
3528,Columbia Elementary,K-8,El Monte City,871,92.2,33.8,21.7
3529,Morris Elementary,3-5,McKinleyville Union Elementary,370,54.1,33.8,23.1
3530,Gold Rush Charter,K-12,Summerville Union High,339,38.9,33.8,17.8
3531,Sky Country Elementary,K-6,Jurupa Unified,770,65.5,33.8,25.6
3532,Phil D. Swing Elementary,K-6,Brawley Elementary,910,83.1,33.8,28.4
3533,Thirty-Second Street USC Performing Arts,K-12,Los Angeles Unified,1050,89.0,33.7,26.2
3534,Onaga Elementary,K-6,Morongo Unified,646,66.4,33.7,24.8
3535,Tracy Elementary,K-6,Baldwin Park Unified,780,88.6,33.7,24.3
3536,Linda Vista Elementary,K-6,Saddleback Valley Unified,371,80.6,33.7,24.7
3537,Valleydale Elementary,K-5,Azusa Unified,308,88.6,33.7,23.6
3538,Newman Elementary,K-6,Chino Valley Unified,651,76.0,33.7,26
3539,San Miguel Elementary,K-5,Sunnyvale,388,73.7,33.7,22.8
3540,Sherman Thomas Charter,K-8,Madera Unified,206,47.6,33.7,22.8
3541,Hawthorne Elementary,K-6,Ontario-Montclair,797,79.1,33.7,25.7
3542,George Visual and Performing Arts Magnet and Middle,K-8,Adelanto Elementary,704,88.6,33.7,26
3543,James A. Whitaker Elementary,K-6,Buena Park Elementary,549,88.5,33.7,23.8
3544,Rocky Point Charter,K-8,Gateway Unified,182,56.6,33.7,20.2
3545,Los Altos Elementary,K-6,Chula Vista Elementary,370,77.3,33.6,19.4
3546,Dolores Street Elementary,K-5,Los Angeles Unified,598,75.4,33.6,24.9
3547,Kratt Elementary,K-6,Fresno Unified,556,78.6,33.6,23.1
3548,Juan Lagunas Soria Elementary,K-8,Oxnard,1036,62.4,33.6,25.9
3549,Almaden Elementary,K-5,San Jose Unified,368,79.4,33.6,24.5
3550,Santa Monica Boulevard Community Charter,K-6,Los Angeles Unified,937,97.6,33.6,22.8
3551,Wilcox Elementary,K-5,Montebello Unified,647,89.6,33.6,29.4
3552,Celerity Nascent Charter,K-8,Los Angeles Unified,583,92.1,33.5,22.4
3553,Cuddeback Elementary,K-8,Cuddeback Union Elementary,120,45.8,33.5,20
3554,Orchard Elementary,K-8,Twin Rivers Unified,543,72.9,33.5,24.6
3555,Roosevelt Elementary,K-6,Dinuba Unified,679,73.2,33.5,26.1
3556,Jackson Street Elementary,4-8,Yreka Union Elementary,519,64.2,33.5,18.5
3557,Lampson Elementary,K-5,Orange Unified,842,82.8,33.5,26.3
3558,Lincoln Elementary,K-6,El Centro Elementary,368,94.6,33.5,26.2
3559,Garden Elementary,K-6,Tulare City,715,69.8,33.5,24.6
3560,Bradford Woodbridge Fundamental Elementary,K-5,Roseville City Elementary,346,72.0,33.4,19.2
3561,Kimball,K-6,National Elementary,395,78.0,33.4,23.2
3562,Jurupa Vista Elementary,K-6,Colton Joint Unified,592,71.6,33.4,24.6
3563,Arbuckle Elementary,K-5,Pierce Joint Unified,627,70.7,33.4,23.2
3564,Paradise Elementary,K-5,Paradise Unified,572,64.9,33.4,22
3565,Taylor Mountain Elementary,K-6,Bellevue Union,536,84.9,33.4,25.5
3566,Tenderloin Community,K-5,San Francisco Unified,332,75.3,33.4,19.5
3567,Foothill Elementary,K-5,Pittsburg Unified,536,75.0,33.4,19.8
3568,Vermont Avenue Elementary,K-5,Los Angeles Unified,658,93.9,33.4,23.5
3569,Edison Elementary,K-5,Long Beach Unified,730,88.1,33.4,26
3570,Stanley Mosk Elementary,K-5,Los Angeles Unified,541,81.9,33.4,22.5
3571,Daniel Webster Elementary,K-6,Jefferson Elementary,478,63.6,33.3,25.1
3572,Pine Grove Elementary,K-5,Del Norte County Unified,296,72.6,33.3,24.6
3573,Tara Hills Elementary,K-6,West Contra Costa Unified,492,69.3,33.3,20.5
3574,Nelson Elementary,K-6,Hacienda La Puente Unified,369,91.9,33.3,23
3575,Lincoln Acres,K-6,National Elementary,603,74.0,33.3,22.3
3576,Golden Hill K-8,K-8,San Diego Unified,411,89.1,33.3,19.5
3577,Central Elementary,K-8,Central Union Elementary,288,59.4,33.3,19.2
3578,Annie Pennycook Elementary,K-5,Vallejo City Unified,600,64.8,33.3,26
3579,Blue Lake Elementary,K-8,Blue Lake Union Elementary,175,63.4,33.3,21.8
3580,Yorbita Elementary,K-6,Rowland Unified,477,91.4,33.3,22.7
3581,Billy Mitchell Elementary,K-5,Lawndale Elementary,581,81.2,33.3,23.2
3582,Martin Luther King Junior Elementary,K-6,Hanford Elementary,626,88.5,33.2,25
3583,President Avenue Elementary,K-6,Los Angeles Unified,431,72.4,33.2,21.5
3584,Sheridan Elementary,K-5,Kings Canyon Joint Unified,568,95.4,33.2,27
3585,Sheridan Way Elementary,K-5,Ventura Unified,486,82.3,33.2,24.3
3586,Franklin Elementary,K-5,Oakland Unified,750,90.4,33.2,23.4
3587,West Park Elementary,K-5,Napa Valley Unified,331,33.2,33.2,23.6
3588,Inspire Charter School,K-12,Acton-Agua Dulce Unified,836,23.9,33.2,15.4
3589,Martin Elementary,K-5,South San Francisco Unified,436,76.6,33.1,22.9
3590,Fay Elementary,K-5,San Diego Unified,714,97.5,33.1,23.8
3591,Laurel Elementary,K-5,Oakley Union Elementary,519,36.8,33.1,22.5
3592,Redway Elementary,K-6,Southern Humboldt Joint Unified,278,52.9,33.1,23.1
3593,Boulder Ridge Elementary,K-5,Romoland Elementary,588,75.3,33.1,25.5
3594,D. H. White Elementary,K-5,River Delta Joint Unified,372,57.3,33.1,21.8
3595,Bates Elementary,K-6,River Delta Joint Unified,147,87.1,33.1,21
3596,Newmark Elementary,K-6,San Bernardino City Unified,406,91.9,33,27
3597,Blanche Charles Elementary,K-6,Calexico Unified,515,88.0,33,25.7
3598,Rancho Elementary,K-6,La Mesa-Spring Valley,394,79.7,33,24.6
3599,Ridge Crest Elementary,K-5,Moreno Valley Unified,574,69.3,33,27.3
3600,The Accelerated,K-8,Los Angeles Unified,763,97.0,33,24.6
3601,Yamato Colony Elementary,K-5,Livingston Union,518,83.0,33,22.5
3602,Ben Painter Elementary,K-8,Alum Rock Union Elementary,401,87.5,33,21.1
3603,Salvador Elementary,K-5,Napa Valley Unified,275,57.8,33,19.6
3604,Ida Jew Academies,K-8,Mount Pleasant Elementary,605,73.2,33,24.2
3605,Ericson Elementary,K-6,Fresno Unified,768,95.4,33,24.7
3606,Garden Grove Elementary,K-5,Los Angeles Unified,437,87.9,33,24.2
3607,Rowland Elementary,K-6,Rowland Unified,521,87.3,33,27.4
3608,Pacific Avenue Academy Of Music,K-6,Jurupa Unified,347,80.7,32.9,19.2
3609,Waukena Joint Union Elementary,K-8,Waukena Joint Union Elementary,239,86.2,32.9,21.7
3610,ACORN Woodland Elementary,K-5,Oakland Unified,292,93.8,32.9,19.4
3611,Emerson Elementary,K-8,Compton Unified,448,83.7,32.9,21.3
3612,Joel J. Hidahl Elementary,K-6,Ceres Unified,488,83.6,32.9,24.4
3613,Foster Elementary,K-6,Baldwin Park Unified,692,88.7,32.9,23
3614,Valinda School of Academics,K-8,Hacienda La Puente Unified,527,84.6,32.9,21.9
3615,Shenandoah Street Elementary,K-5,Los Angeles Unified,472,91.3,32.9,21.4
3616,Louise Foussat Elementary,K-5,Oceanside Unified,733,72.9,32.9,22.2
3617,Los Robles Academy,K-5,Hacienda La Puente Unified,307,79.2,32.9,23.6
3618,Extera Public School No. 2,K-5,Los K-5 2 No.,2,Los,Unified,K-5
3619,Dennis G. Earl Elementary,K-6,Turlock Unified,866,52.2,32.8,24
3620,Ilead Hybrid,K-12,Acton-Agua Dulce Unified,1861,26.3,32.8,20.4
3621,Quincy Jones Elementary,K-5,Los Angeles Unified,377,97.9,32.8,25.1
3622,Marina Vista Elementary,K-5,Pittsburg Unified,692,81.9,32.8,24.7
3623,Del Sur Senior Elementary,K-8,Westside Union Elementary,715,45.2,32.8,26.4
3624,Santa Barbara Community Academy,K-6,Santa Barbara Unified,294,47.3,32.8,24.5
3625,Arroyo Elementary,K-6,Simi Valley Unified,228,64.9,32.8,22.8
3626,Theodore Roosevelt Elementary,K-5,Desert Sands Unified,559,95.2,32.7,24.3
3627,Aspire Berkley Maynard Academy,K-8,Oakland Unified,530,77.6,32.7,21.2
3628,Riverside Elementary,K-6,West Contra Costa Unified,401,89.5,32.7,23.5
3629,Grover Beach Elementary,K-6,Lucia Mar Unified,491,77.4,32.7,22.3
3630,John E. Steinbeck Elementary,K-6,Alisal Union,663,58.5,32.7,26.5
3631,Linscott Charter,K-8,Pajaro Valley Unified,272,39.0,32.7,27.2
3632,Summit Preparatory Charter,4-8,Los Angeles Unified,65,93.9,32.7,10.8
3633,Bursch Elementary,K-5,Compton Unified,480,82.7,32.6,21.8
3634,Bell Avenue Elementary,K-6,Robla Elementary,459,90.0,32.6,27
3635,Roosevelt Elementary,K-5,Long Beach Unified,1080,80.4,32.6,29.1
3636,Allan Orrenmaa Elementary,K-5,Alvord Unified,597,74.5,32.6,25.9
3637,Ernie Pyle Elementary,K-6,Bellflower Unified,527,81.6,32.6,22.9
3638,R. O. Hardin Elementary,K-5,Hollister,443,86.2,32.6,23.3
3639,El Camino Elementary,K-6,Ontario-Montclair,452,85.2,32.6,22.6
3640,Hudson K-8,K-8,Long Beach Unified,762,82.0,32.6,23.8
3641,Longfellow Elementary,K-5,Whittier City Elementary,592,81.8,32.6,25.7
3642,Clayton A. Record Junior Elementary,K-5,San Jacinto Unified,591,76.7,32.6,25.6
3643,Escalon Charter Academy,K-12,Escalon Unified,195,28.2,32.5,27.8
3644,Woodrow Wilson Elementary,K-5,Jefferson Elementary,352,71.3,32.5,23.4
3645,Ferndale Elementary,K-8,Ferndale Unified,363,49.6,32.4,24.2
3646,Juanita Blakely Jones Elementary,K-6,San Bernardino City Unified,430,97.0,32.4,25.2
3647,Roosevelt (Theodore) Elementary,K-6,Anaheim Elementary,592,73.3,32.4,24.6
3648,Palms Elementary,K-5,Los Angeles Unified,377,74.0,32.4,20.9
3649,San Gabriel Avenue Elementary,K-5,Los Angeles Unified,621,90.2,32.4,23
3650,Loara Elementary,K-6,Anaheim Elementary,567,69.1,32.4,23.6
3651,Isador Cohen Elementary,K-6,Sacramento City Unified,231,88.3,32.4,25.6
3652,North Country Elementary,K-6,Center Joint Unified,626,65.7,32.4,27.2
3653,Christopher Elementary,K-8,Oak Grove Elementary,439,79.7,32.4,29.2
3654,Valley View Elementary,K-6,Westside Union Elementary,770,57.8,32.4,28.5
3655,Granada Community Charter,K-5,Los Angeles Unified,461,71.8,32.4,23
3656,Luther Burbank Elementary,K-8,Luther Burbank,528,90.7,32.4,22
3657,Kittridge Street Elementary,K-5,Los Angeles Unified,824,89.7,32.3,23.5
3658,Lou Henry Hoover Elementary,K-5,Whittier City Elementary,457,79.4,32.3,28.5
3659,Hillcrest Elementary,K-5,San Francisco Unified,462,86.8,32.3,21
3660,El Roble Elementary,K-5,Gilroy Unified,643,61.6,32.3,24.7
3661,Barrett Elementary,K-5,Morgan Hill Unified,600,56.0,32.3,24
3662,Fulton K-8,K-8,San Diego Unified,400,88.3,32.2,20
3663,Baker Elementary,K-5,San Diego Unified,451,98.0,32.2,23.7
3664,Walnut Grove Elementary,K-6,River Delta Joint Unified,162,84.6,32.2,20.2
3665,Menlo Avenue Elementary,K-5,Los Angeles Unified,568,96.1,32.2,21.8
3666,Lafayette Elementary,K-5,Long Beach Unified,964,85.0,32.2,27.5
3667,Captain Leland Norton Elementary,K-6,San Bernardino City Unified,531,98.7,32.2,25.2
3668,Iron House Elementary,K-5,Oakley Union Elementary,729,46.4,32.2,26
3669,Learning Choice Academy,K-12,San Diego Unified,983,48.7,32.1,17.8
3670,Mission Elementary,K-8,Mission Union Elementary,128,12.5,32.1,21.3
3671,Glen Park Elementary,K-5,San Francisco Unified,344,62.8,32.1,19.1
3672,Fairview Elementary,K-5,Greenfield Union,510,92.4,32.1,22.1
3673,Vista del Valle Dual Language Academy,K-5,Los Angeles Unified,480,88.3,32,21.8
3674,Skyridge Elementary,K-5,Auburn Union Elementary,475,42.7,32,23.7
3675,Westminster Avenue Elementary,K-5,Los Angeles Unified,354,84.2,32,22.1
3676,Fair Avenue Elementary,K-5,Los Angeles Unified,896,91.1,32,23.5
3677,Bandini Elementary,K-5,Montebello Unified,464,74.6,32,25.7
3678,Jefferson (Thomas) Elementary,K-6,Anaheim Elementary,640,79.2,32,24.6
3679,Cahuilla Elementary,K-5,Palm Springs Unified,571,87.7,32,23.7
3680,Montara Avenue Elementary,K-6,Los Angeles Unified,796,90.3,32,21.5
3681,Howard Elementary,K-8,Madera Unified,555,71.0,32,26.4
3682,McKinley Elementary,K-5,Compton Unified,404,86.4,32,21.2
3683,Fairmont Charter Elementary,K-6,Vacaville Unified,549,70.3,32,22.8
3684,Eldridge Elementary,K-6,Hayward Unified,455,81.3,31.9,25.2
3685,Ivanhoe Elementary,K-8,Visalia Unified,599,74.3,31.9,24.9
3686,Los Molinos Elementary,K-8,Los Molinos Unified,330,80.0,31.9,20.6
3687,Oak Grove Elementary,K-6,Burton Elementary,572,82.2,31.9,24.8
3688,Los Cerritos,K-5,Paramount Unified,613,94.8,31.9,26.6
3689,Napa Junction Elementary,K-5,Napa Valley Unified,461,64.2,31.9,25.6
3690,Annie R. Mitchell,K-6,Visalia Unified,766,70.5,31.9,28.3
3691,Sky Mountain Charter,K-12,Lucerne Valley Unified,1646,25.8,31.9,24.5
3692,Gulf Avenue Elementary,K-5,Los Angeles Unified,874,91.0,31.8,23
3693,Longfellow Elementary,K-5,San Francisco Unified,570,79.3,31.8,21.9
3694,Walter Zimmerman Elementary,K-6,Colton Joint Unified,755,94.2,31.8,25.1
3695,Darnall Charter,K-8,San Diego Unified,661,85.6,31.8,22
3696,Hillsdale Elementary,K-6,Twin Rivers Unified,378,87.0,31.7,23.6
3697,William Collier Elementary,K-5,Lake Elsinore Unified,588,76.5,31.7,22.6
3698,Washington Elementary,K-5,San Jose Unified,479,90.4,31.7,26.6
3699,Glenwood Elementary,K-5,Conejo Valley Unified,358,84.4,31.7,19.8
3700,Johnstonville Elementary,K-8,Johnstonville Elementary,204,41.7,31.7,20.4
3701,Baldy Mesa Elementary,K-5,Snowline Joint Unified,953,63.4,31.7,25.7
3702,Barton (Clara) Elementary,K-6,Anaheim Elementary,709,71.2,31.7,25.3
3703,Ansel Adams,K-6,Lodi Unified,764,73.6,31.7,23.8
3704,Sheridan Elementary,K-5,San Francisco Unified,215,78.1,31.7,23.8
3705,Northam Elementary,K-6,Rowland Unified,501,88.0,31.6,22.7
3706,Fourth Street Elementary,K-5,Los Angeles Unified,924,89.7,31.6,22.5
3707,Humphreys Avenue Elementary,K-5,Los Angeles Unified,693,93.1,31.6,23.8
3708,Palmdale Learning Plaza,K-8,Palmdale Elementary,802,76.9,31.6,24.3
3709,Lilac,K-6,Valley Center-Pauma Unified,560,44.3,31.6,22.4
3710,Cloverland Elementary,K-6,Oakdale Joint Unified,525,60.0,31.6,25
3711,San Joaquin Elementary,K-6,Saddleback Valley Unified,335,68.7,31.5,30.4
3712,Waldo Rohnert Intermediate,3-5,Cotati-Rohnert Park Unified,275,76.0,31.5,25
3713,Highland Academy,K-8,Beaumont Unified,261,20.3,31.5,20
3714,Landau Elementary,K-5,Palm Springs Unified,707,85.2,31.5,25.2
3715,Metro Charter,K-5,Los Angeles Unified,205,62.9,31.5,22.7
3716,Euclid Elementary,K-6,Ontario-Montclair,700,91.9,31.5,25
3717,Voorhies Elementary,K-6,Bakersfield City,983,86.8,31.5,22.3
3718,John Adams Elementary,K-6,Madera Unified,804,72.3,31.5,26.8
3719,Valle Vista Elementary,K-5,Mount Pleasant Elementary,409,69.2,31.5,20.4
3720,St. HOPE Public School 7,K-8,Sacramento K-8 7 School,7,Sacramento,Unified,K-8
3721,John Dolland Elementary,K-5,Norwalk-La Mirada Unified,610,87.4,31.4,26.5
3722,Beamer Elementary,K-6,Woodland Joint Unified,567,70.2,31.4,24.6
3723,Gladstone Street Elementary,K-5,Azusa Unified,370,85.1,31.4,23.1
3724,Morningside Elementary,K-5,Los Angeles Unified,653,92.8,31.4,23.3
3725,Smythe Academy of Arts and Sciences,K-8,Twin Rivers Unified,1091,87.0,31.4,28.7
3726,Mid-City's Prescott School of Enriched Sciences,K-8,Los Angeles Unified,252,83.7,31.4,25.2
3727,Alta Elementary,K-5,Kings Canyon Joint Unified,369,92.1,31.3,26.3
3728,Rosa Parks Elementary,K-5,San Diego Unified,953,96.0,31.3,21.1
3729,Humphreys College Academy Of Business Law And Education,K-12,New Jerusalem Elementary,375,80.3,31.3,19.7
3730,Sierra View Elementary,K-6,Twin Rivers Unified,420,91.4,31.3,24.7
3731,San Miguel Elementary,K-6,Lemon Grove,541,85.2,31.3,24.5
3732,Las Palmas Elementary,K-5,Patterson Joint Unified,568,83.8,31.3,24.6
3733,Eucalyptus,K-5,Hawthorne,1026,88.4,31.3,26.3
3734,Bonita Street Elementary,K-5,Los Angeles Unified,552,69.9,31.3,23
3735,Abraham Lincoln Elementary,K-6,Colton Joint Unified,697,93.0,31.2,24
3736,Wishon Elementary,K-6,Fresno Unified,605,93.9,31.2,25.2
3737,Wilson Elementary,K-6,Newport-Mesa Unified,477,93.1,31.2,20.7
3738,Union Hill Elementary,K-6,Union Hill Elementary,501,36.5,31.2,23.8
3739,Dunlap Elementary,K-8,Kings Canyon Joint Unified,384,74.5,31.2,27.4
3740,Nancy Cory Elementary,K-6,Lancaster Elementary,660,73.6,31.2,27.5
3741,Grant Elementary,K-5,Long Beach Unified,1109,80.5,31.1,28.4
3742,Decker Elementary,K-6,Pomona Unified,541,63.6,31.1,25.7
3743,Leonora Fillmore Elementary,K-6,Lompoc Unified,642,81.5,31.1,21.4
3744,Amestoy Elementary,K-5,Los Angeles Unified,802,85.2,31.1,22.2
3745,Jefferson Elementary,K-5,Santa Ana Unified,773,80.1,31.1,22
3746,Carriage Drive Elementary,K-6,San Juan Unified,628,57.3,31.1,26.1
3747,Dena Boer,K-5,Salida Union Elementary,561,70.2,31.1,31.1
3748,San Fernando Elementary,K-5,Los Angeles Unified,622,89.9,31.1,23.9
3749,William R. Buckley Elementary,K-6,Burton Elementary,559,69.8,31.1,24.3
3750,Live Oak Elementary,K-6,Lodi Unified,319,84.3,31.1,22.7
3751,Gardena Elementary,K-5,Los Angeles Unified,574,91.8,31.1,26
3752,Pearblossom Elementary,K-8,Keppel Union Elementary,341,73.6,31.1,21.3
3753,Earl E. Edmondson Elementary,K-5,Norwalk-La Mirada Unified,490,90.6,31.1,27.2
3754,Michael D'Arcy Elementary,K-6,Colton Joint Unified,504,76.6,31,22.9
3755,Pedley Elementary,K-6,Jurupa Unified,503,77.9,31,22.8
3756,Glen View Elementary,K-5,Gilroy Unified,604,84.8,31,25.1
3757,Wright Charter,K-8,Wright Elementary,517,71.8,31,23.5
3758,El Camino Real Elementary,K-6,Arvin Union,846,91.0,31,21.6
3759,Upland Elementary,K-6,Upland Unified,553,66.9,31,26.3
3760,Sheldon Elementary,K-6,West Contra Costa Unified,375,66.9,31,22
3761,San Antonio Elementary,K-5,Los Angeles Unified,653,93.3,30.9,23.3
3762,Ambler Avenue Elementary,K-5,Los Angeles Unified,504,76.8,30.9,22.9
3763,Cedarwood Elementary,K-5,Paradise Unified,268,75.0,30.9,24.3
3764,Lincoln Elementary,K-5,Escondido Union,649,92.5,30.9,23.1
3765,Valley of Enchantment Elementary,K-5,Rim Of The World Unified,594,69.7,30.9,24.7
3766,Bijou Community,K-5,Lake Tahoe Unified,607,70.7,30.9,21.6
3767,Ramon Garza Elementary,K-5,Bakersfield City,954,93.1,30.9,23.2
3768,Baldwin Lane Elementary,K-6,Bear Valley Unified,411,69.3,30.9,22.8
3769,Lemoore Elementary,K-6,Lemoore Union Elementary,596,70.8,30.9,22.9
3770,Twinhill Elementary,K-5,Alvord Unified,541,93.4,30.9,25.7
3771,Rosemary Elementary,K-4,Campbell Union,501,88.4,30.9,27.8
3772,Corona Elementary,K-6,Ontario-Montclair,586,90.1,30.8,23.4
3773,South/West Park Elementary,K-5,Tracy Joint Unified,833,73.6,30.8,21.9
3774,Caroline Harris Elementary,K-5,Bakersfield City,512,87.7,30.8,18.2
3775,Ascot Avenue Elementary,K-5,Los Angeles Unified,867,96.0,30.8,21.6
3776,Cottonwood Elementary,K-6,Westside Union Elementary,470,60.0,30.8,26.1
3777,La Vina Elementary,K-8,Madera Unified,266,95.9,30.7,20.4
3778,California Virtual Academy @ San Joaquin,K-12,New Jerusalem Elementary,1428,51.7,30.7,23.8
3779,Allison Elementary,K-6,Pomona Unified,293,88.7,30.7,22.5
3780,Allen at Steinbeck,K-8,San Jose Unified,724,60.1,30.7,22.6
